celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Oligodendrocyte,MAPK14,1045,1322.0,False,0.5027196407318115,0.34258373205741627,0.42394733232752707,0.5631482601165771,False
Oligodendrocyte,VASH2,1045,1322.0,False,0.0014461460523307323,0.0019138755980861245,0.0022630640515704293,0.0,False
Oligodendrocyte,TNIK,1045,1322.0,False,0.007414734922349453,0.0066985645933014355,0.006034837470854478,0.24376295506954193,False
Oligodendrocyte,WDR81,1045,1322.0,False,0.22594594955444336,0.1722488038277512,0.20957344671512823,0.58571857213974,False
Oligodendrocyte,SLC2A1,1045,1322.0,False,0.08155159652233124,0.07368421052631578,0.1358524207927582,0.2829335331916809,False
Oligodendrocyte,ANKRD13B,1045,1322.0,False,0.016609234735369682,0.011483253588516746,0.012412563434371143,0.2691519856452942,False
Oligodendrocyte,NPY,1045,1322.0,False,0.0,0.0,0.000274310794129749,0.0,False
Oligodendrocyte,AXL,1045,1322.0,False,0.19956010580062866,0.14641148325358852,0.10190646001920176,0.3784278631210327,False
Oligodendrocyte,SERPINE1,1045,1322.0,False,0.015178300440311432,0.012440191387559809,0.0309285420381292,0.27294430136680603,False
Oligodendrocyte,WBP1L,1045,1322.0,False,0.1849096268415451,0.14354066985645933,0.2067617610752983,0.5774191617965698,False
Oligodendrocyte,ITPKC,1045,1322.0,False,0.054252736270427704,0.042105263157894736,0.0495130983404197,0.5276349186897278,False
Oligodendrocyte,ACVR1,1045,1322.0,False,0.17758169770240784,0.14545454545454545,0.21938005760526677,0.3581075072288513,False
Oligodendrocyte,AGRN,1045,1322.0,False,0.052085354924201965,0.042105263157894736,0.026608147030585654,0.9332244396209717,False
Oligodendrocyte,TNS3,1045,1322.0,False,0.6508890390396118,0.41626794258373206,0.48292415306542313,0.515257716178894,False
Oligodendrocyte,CTTN,1045,1322.0,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
Oligodendrocyte,RUBCN,1045,1322.0,False,0.0976531133055687,0.07177033492822966,0.09861473048964477,0.6230995059013367,False
Oligodendrocyte,MEGF11,1045,1322.0,False,0.012124133296310902,0.009569377990430622,0.015018515978603758,0.6443259119987488,False
Pericyte,SPRR1A,83,1616.0,False,0.0,0.0,0.00020573309559731174,0.0,False
Pericyte,ATF3,83,1616.0,False,0.2818031311035156,0.20481927710843373,0.07214373885612399,0.29039135575294495,False
Pericyte,TFE3,83,1616.0,False,0.30432233214378357,0.26506024096385544,0.5668632560691264,0.5516462922096252,False
