,log2FC,t,p,mean_case,mean_ctrl,FDR,n_case,n_ctrl,dataset,contrast,axis
CYP11A1,-0.021613049410239185,-0.48748848933610917,0.6300130239880826,0.07417902273553702,0.0957920721457762,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
COASY,0.019749533816802334,0.4878900894144027,0.6300571504276392,5.499437107733386,5.479687573916584,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CDH10,-0.03583298574925342,-0.4882286901009196,0.6300915216565539,3.508687052390196,3.5445200381394493,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DYNLRB2,-0.056684933044013786,-0.4901947775318383,0.6301357040982966,1.268706756704176,1.3253916897481899,0.8883825544100287,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
KITLG,0.028369260282360642,0.4873470735807692,0.6304070257287879,7.675088488892478,7.6467192286101175,0.8886516186721882,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
RNF166,-0.026517895528429758,-0.4873063733027615,0.6304381647914915,3.895884982402205,3.922402877930635,0.8886516186721882,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DNM1L,0.021748340226245944,0.4867231310085558,0.6305363269060195,7.945976789024869,7.924228448798623,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TMCC2,0.2432294191226294,0.4875131571674935,0.6306988747787317,7.300357895033639,7.05712847591101,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NPLOC4,0.024411133406875507,0.4865522290599468,0.6307274220309038,7.619087997532333,7.594676864125457,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CHRM5,-0.052348561958540096,-0.4864479611611046,0.6307471058779323,0.3362894239568886,0.3886379859154287,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DIXDC1,-0.14863645244018286,-0.4866752800530034,0.6307757033182948,3.6745561996207527,3.8231926520609356,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
CDC42EP4,0.026567523133683935,0.4864085359922457,0.6308145714004256,5.285021338414578,5.258453815280894,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
ELL2,0.034429594600452695,0.4899104711274475,0.6308531085673948,5.904447305165809,5.870017710565357,0.888685854637933,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
IGFBP2,-0.07523271738706239,-0.4882058150402305,0.6309562274282154,4.90693531561747,4.982168033004532,0.8887524958484656,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
NOXRED1,-0.006714814724438861,-0.4858128020292527,0.6311737447327315,0.00881052041091651,0.01552533513535537,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
GABRA5,0.049440169625957875,0.4857942735178267,0.6311971995700951,3.4793505954824457,3.429910425856488,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
SNX12,-0.01554328154103235,-0.4853829910395593,0.6314794985519682,6.871534531220857,6.8870778127618895,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
DNAJC10,-0.01682882314321965,-0.48797049110304763,0.6315281200527895,8.657346846483915,8.674175669627134,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
TP53BP1,0.023296838619067728,0.4850490337935751,0.631704320153314,7.518335973755659,7.495039135136591,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
MAGED2,0.020663059667659134,0.48511808543417,0.6317193682257942,6.841361646591024,6.820698586923365,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
LEMD3,0.03050133005775635,0.48551520339081383,0.6317267601913594,4.606143061074825,4.575641731017068,0.8888911599097188,12,16,GSE267799_SMIR_DRG,chronic_vs_acute,DRG
