,symbol,K_ni,Z_NI,p_NI,FDR_NI,ni_consistency,Z_NI_RE,p_NI_RE,FDR_NI_RE,incision_Z,incision_agreement
12727,CARF,4,-2.290735106411674,0.0219787388805686,0.04558196155428729,1.0,-2.2907351064116743,0.021978738880568584,0.09023690900950425,2.059915982647395,0.0
12728,CYB561D2,5,1.0061867665229616,0.314325736738732,0.4202180433324846,0.6,1.2081497360781073,0.22698967168302786,0.44175579608435944,-0.13058384434642895,0.0
12729,NUDC,5,-0.773600545784505,0.4391670492425549,0.54733024614583,0.8,-0.7736005457845051,0.4391670492425549,0.6571822619168943,-0.24684044423919924,1.0
12730,ZFP382,5,-1.670797657594292,0.09476165138323614,0.15782821453688176,0.8,-1.3667167463968257,0.17171410672799114,0.37123979814024416,1.2147581537314553,0.0
12731,DNAJB3,4,0.8103362605050609,0.4177469404430024,0.5263928410328831,0.5,0.8103362605050609,0.4177469404430024,0.6389343335993879,0.19461723485869784,1.0
12732,TMC3,5,0.5481616368317651,0.5835809212377512,0.6778072702496146,0.6,0.18481259742523443,0.8533760267533147,0.9313034874939582,0.6117745114676995,1.0
12733,ADCY1,5,-2.577808163274889,0.009942918033881008,0.023040064300265777,0.8,-2.547967087997231,0.010835269285246413,0.05364803386461221,2.69312468706843,0.0
12734,ANAPC13,5,-0.003054346189163334,0.9975629881214798,0.9982867339411569,0.6,-0.0030543461891633966,0.9975629881214798,0.9989586875674328,-1.4986281448171497,1.0
12735,SPOPL,5,-1.3619873879939628,0.1732018653660482,0.2592311488867737,0.8,-1.3619873879939624,0.17320186536604842,0.3734806247445067,0.7140313375841667,0.0
12736,PKN2,5,0.9961587904186493,0.31917299863666326,0.42543988142405176,0.6,0.5855220662620348,0.5581967337180631,0.7503074580980081,-0.11851790605677676,0.0
12737,B3GNT3,5,0.08235213770992092,0.9343666952828052,0.9552412598405402,0.6,0.0823521377099208,0.9343666952828054,0.9718869817332366,1.3691444506666552,1.0
12738,GCN1,3,-0.2366885962378606,0.8128983825041478,0.8636686582713046,0.6666666666666667,-0.23668859623786068,0.8128983825041478,0.9072277005737074,1.767251130417629,0.0
12739,DGKD,5,-0.025930339061410616,0.9793129011063149,0.9856159995194466,0.6,0.3200400737991385,0.7489379523618027,0.8724496332079655,1.5435148900526263,0.0
12740,TOMM5,4,-0.7857434443261139,0.43201780575540294,0.540209920742119,0.75,-0.7857434443261139,0.43201780575540294,0.6508520374326019,,
12741,BMP15,5,-0.5504320408894753,0.5820230772543148,0.6765200824939198,0.6,-0.7176514361493219,0.47297223418286527,0.6860003873286704,-0.6046948770640895,1.0
12742,GFI1,3,1.4313048854742405,0.15234285437439166,0.23350115062551446,0.6666666666666666,1.43130488547424,0.15234285437439185,0.3440080389638382,-0.7270935585268371,0.0
12743,GKN2,2,-0.9781313849208584,0.32800934705952567,0.4347491439598415,0.5,-0.15708143263708738,0.8751806705239074,0.9432199298125626,-0.0051894420299105105,1.0
12744,NOVA1,5,0.07989118385657483,0.9363238016807137,0.9564914870961657,0.6,0.07989118385657483,0.9363238016807137,0.972822268873214,1.3693026853759516,1.0
12745,GRHL3,5,-1.0989205681346512,0.27180271429460434,0.3731341566728283,0.8,-1.2003221166741125,0.2300142634883804,0.44516400647449456,0.28984363407332836,0.0
12746,APOOL,5,0.7842892188775642,0.43287042407700704,0.540949132451689,0.6,-0.11366048445491751,0.9095069382957053,0.9606748252906859,,
12747,PDZK1,3,-0.06611930741816592,0.9472828393893352,0.9642943147338423,0.6666666666666667,0.0028675032720203953,0.9977120665466545,0.9989586875674328,1.508442792875854,0.0
12748,UTP11,5,0.3944012859118036,0.6932847945537612,0.7694796432276441,0.6,-0.36647884324479035,0.7140077968283247,0.8511458314467333,-2.139450966184874,0.0
12749,UEVLD,5,-0.10352453032228794,0.9175466817064413,0.9435994206651144,0.6,-0.0018483574795402902,0.9985252249439736,0.9991288552335057,1.6654866006417675,0.0
12750,JPH1,5,1.2784296341172336,0.20109798073379304,0.29244190626478145,0.6,0.5947486983334622,0.5520114644322347,0.7464782483073815,-0.5844168262611285,0.0
12751,NUP93,5,0.5312757963677792,0.5952276751784243,0.6875232714273048,0.6,1.0378202031961696,0.2993537691764856,0.5235527881877842,0.6314233215488424,1.0
12752,TREX1,5,1.4575845844622695,0.14495508126118387,0.22400494623692957,0.6,0.40254820930325763,0.6872806162146227,0.8331512708308622,-0.877425217525483,0.0
12753,SERPINA6,3,0.7827083318963955,0.433798408354812,0.5419042456670828,0.6666666666666666,0.44491316927571917,0.6563825052178693,0.8132677016517833,,
12754,TTLL13,3,-1.3956546108534325,0.1628185287014795,0.24667938554388,0.6666666666666667,-0.3433217683220574,0.7313564061805564,0.8617283916386275,0.6785199924275278,0.0
12755,HOXC13,3,-0.6111195348543625,0.5411204481354195,0.6412177227858898,0.6666666666666667,-0.6111195348543625,0.5411204481354195,0.7391529545125918,-0.49310498886065635,1.0
12756,POT1A,3,-0.7820845020119502,0.43416491412841574,0.5422393162795999,0.6666666666666667,-0.7820845020119503,0.4341649141284156,0.652571638389876,,
12757,KCNH3,3,0.7966607388993063,0.42564809153609495,0.5338986974162961,0.6666666666666666,0.7966607388993062,0.42564809153609506,0.6458862496429635,0.2154373033505714,1.0
12758,NUP133,5,0.16697728841638826,0.8673879192428584,0.9054619600976156,0.8,-0.5344728072403415,0.5930144582019072,0.7732452585597896,1.2217928126958748,1.0
12759,NEMP1,5,1.3096650095159859,0.1903091855682595,0.279974903521983,0.8,1.3096650095159854,0.1903091855682595,0.3956937737299107,-0.6395717833576803,0.0
12760,SLC39A2,2,0.2729201528894927,0.784914594633822,0.8418263701405444,0.5,0.2729201528894926,0.784914594633822,0.8910161422658954,0.9565376025491668,1.0
12761,ZFP639,5,0.6103249264760687,0.5416465880615968,0.641526606482687,0.6,0.3294356469478086,0.7418264277363975,0.8679177974353122,-2.485743246196179,0.0
12762,MEAF6,5,0.6147634499273081,0.5387109503486885,0.6390522687098612,0.6,0.6147634499273081,0.5387109503486885,0.7372745231564617,0.4909603617886254,1.0
12763,WDR38,3,0.7806142369564555,0.4350294157380582,0.5431139367683938,0.6666666666666666,0.7806142369564555,0.4350294157380582,0.6531653231394225,,
12764,EFCAB9,3,0.7805587033454372,0.43506208842509264,0.5431139367683938,0.6666666666666666,0.7805587033454372,0.43506208842509264,0.6531653231394225,,
12765,SMAD2,5,0.5956696372887541,0.5513959456866826,0.6497940804830401,0.6,0.5956696372887541,0.5513959456866826,0.745970253092321,0.5206233913699155,1.0
12766,AGBL2,3,1.0561808341200496,0.2908856053110077,0.3938114296669229,0.6666666666666666,1.0561808341200494,0.29088560531100804,0.5132436349118223,-0.1758607689396926,0.0
12767,STPG4,3,-0.22616460732789342,0.821073396698905,0.8698144768037238,0.6666666666666666,-0.4285941369168007,0.6682186130741403,0.8205613304630817,-1.0645409152200869,1.0
12768,SUMF2,5,1.375911187658147,0.1688491311053425,0.25407189255051177,0.6,0.5785600137040684,0.5628860920855294,0.7533670733564877,-0.7507926933214106,0.0
12769,LRRC31,5,-0.8956428608233442,0.37044353660173657,0.47925625750753126,0.8,-0.8956428608233442,0.37044353660173657,0.5969707763637911,-0.030772565837544924,1.0
12770,ABCB5,3,0.5991364497259417,0.5490818969438106,0.6477835750687065,0.6666666666666666,0.5991364497259417,0.5490818969438106,0.7443409957587185,0.5057274115116716,1.0
12771,TCEANC2,5,1.6010686010359263,0.10936172574928914,0.17776247516470922,0.6,1.0957028371562851,0.2732088407020653,0.49453553393837907,-1.1182188350561175,0.0
12772,SPATA2,5,-0.23748337700782562,0.8122818136169302,0.8633460848254947,0.6,-0.23748337700782562,0.8122818136169302,0.906898425623137,1.8746421911182516,0.0
12773,CCDC189,4,-0.7784545899322416,0.43630106719288275,0.544360457103567,0.5,-0.7784545899322417,0.43630106719288264,0.6543212361432825,,
12774,SPICE1,5,0.6907783485501974,0.48970484396453096,0.5943389483282678,0.6,0.017223038093147146,0.9862586831734833,0.9940661139865726,0.36191229455759166,1.0
12775,ZFP512,5,-0.16853896209003555,0.8661592947216887,0.904578752365032,0.6,-0.10094691828394677,0.9195925978999437,0.9652544029703766,1.7600813526827108,0.0
12776,HOXB3,4,0.6414251472574599,0.5212464989206155,0.6237472563717487,0.5,0.6414251472574595,0.5212464989206158,0.7241017247279927,0.4394313933126562,1.0
12777,TLR12,5,1.4565991768593096,0.1452270550465008,0.22440237258492168,0.8,0.8532872105705089,0.39350005070194805,0.6175692972520632,-0.8872679578731943,0.0
12778,PPP1R9A,5,-0.1069375285745696,0.9148385403847134,0.9417505765562395,0.6,-0.10693752857456955,0.9148385403847135,0.9632204384218573,1.6579707874734497,0.0
12779,ARSG,4,-1.0992087889560067,0.27167700601374056,0.37302345943918985,1.0,-1.0992087889560063,0.2716770060137407,0.4930699345986223,0.2621682023670621,0.0
12780,LRIG3,5,0.7855762530960636,0.4321157811327355,0.5402916157507961,0.8,0.7403139718761382,0.459109505057387,0.6742839864871225,0.20370226144852063,1.0
12781,LYPD5,2,-0.6099707138511369,0.5418812077441553,0.6417585683014638,0.5,-0.25902752960516134,0.7956139996353226,0.8971932771470132,-0.47801924286408487,1.0
12782,TNFRSF13C,3,0.7426554832643686,0.45769028799196754,0.5647178268239319,0.6666666666666666,0.09825684680116342,0.9217283435751822,0.965844121116076,0.282811237885905,1.0
12783,SUMO3,5,1.232231636974942,0.21786256846920582,0.3118620801956494,0.6,0.6518039141726452,0.5145276762834179,0.7189350320657175,-0.5266221701612925,0.0
12784,SLC4A5,3,-0.4447711757055991,0.6564851267877299,0.738891732530294,0.6666666666666667,-0.09455359649985783,0.9246694092547298,0.9672709386326417,-0.7276980222473389,1.0
12785,DLG2,5,-1.6541127135381535,0.09810461339149174,0.16246398807963694,0.6,-0.3827363797181608,0.7019152374872787,0.8435417854417656,1.2135349322761977,0.0
12786,TERF2,4,0.380699508874987,0.7034262333346138,0.778751321928602,0.5,-0.04075435961550259,0.9674917248553381,0.9858167497674215,0.8322784941881561,1.0
12787,ZBTB9,5,-2.028188568159542,0.04254100620502931,0.08052821760128605,0.6,-1.0837767633573236,0.2784637903436228,0.500014391165941,1.8230088823838042,0.0
12788,FAF2,5,0.4844981658016959,0.6280323657546578,0.715232676343133,0.8,0.48449816580169575,0.628032365754658,0.7967495759922664,0.6898476216517951,1.0
12789,CYP4F15,3,-0.7733921049432331,0.4392903609837219,0.5474211789150506,0.6666666666666667,-0.7733921049432332,0.4392903609837219,0.657307363496887,,
12790,SNX22,3,1.3283766990843542,0.18405369310439734,0.2722724754905697,0.6666666666666666,1.3283766990843546,0.18405369310439734,0.38788601072879864,-0.5948742836632601,0.0
12791,MYO1H,2,-0.2929893319015254,0.7695303059771456,0.8304384942322149,0.5,-0.3501123176950441,0.7262544070440256,0.8584562554733064,-0.9153715168747457,1.0
12792,PLA2G2D,3,1.8525158282402996,0.06395178680741982,0.11368596018004648,0.6666666666666666,0.888847729219232,0.3740849206303838,0.6003348464489153,-1.3785319562413576,0.0
12793,CHTOPL1,2,-0.3675749264590469,0.7131902136645538,0.7866145409859195,1.0,-0.36757492645904694,0.7131902136645538,0.8503619375144572,-0.7968402362475242,1.0
12794,SLC4A1,5,0.9680975151285953,0.3329956707741748,0.43983312198512814,0.6,0.6300601885088276,0.5286552056858265,0.7302729506599452,-0.10046907456256036,0.0
12795,HPGD,5,-0.17661500204591948,0.859810809407529,0.899582772113603,0.6,0.3716887496571022,0.7101246023324475,0.8487855587670906,-1.1880817316905148,1.0
12796,CCDC90B,5,0.26956553569197633,0.7874945175924287,0.8438193483780967,0.6,-0.06920480166087814,0.9448266011009393,0.9764047005205639,-1.9144440960164895,0.0
12797,POP4,5,-0.42473713750170333,0.6710283079291757,0.7507176759727056,0.6,-0.3432405744071472,0.7314174827290405,0.8617283916386275,-0.7839931924801482,1.0
12798,ALX4,3,-0.1573442233623252,0.8749735690879956,0.9118103389478207,0.6666666666666667,-0.05096136633417011,0.9593563057234287,0.9829319450531843,1.6236347130547484,0.0
12799,CBS,3,0.6106541247406636,0.5414285826009553,0.6413989172369223,0.6666666666666666,0.6177756641624426,0.5367232273456894,0.7355454238338812,0.4756856739022424,1.0
