chembl_id,pref_name,max_phase,first_approval,smiles,inchi_key,atc,drh_phase,drh_moa,drh_indication,pain_prior,mw,logp,tpsa,hbd,hba,rotb,charge,formula,n_torsions,pass,reason
CHEMBL42,CLOZAPINE,4.0,1989.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,N05AH02,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia,False,326.8,3.72,30.9,1.0,4.0,0.0,0.0,C18H19ClN4,0.0,True,
CHEMBL445,NORTRIPTYLINE,4.0,1964.0,CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,N06AA10,Launched,tricyclic antidepressant,depression,True,263.4,3.83,12.0,1.0,1.0,3.0,0.0,C19H21N,14.0,True,
CHEMBL446,SULFAMETHAZINE,4.0,1949.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,J01EB03,Launched,PABA antagonist,enteritis,False,278.3,1.48,98.0,2.0,5.0,3.0,0.0,C12H14N4O2S,8.0,True,
CHEMBL447,SECOBARBITAL,4.0,1950.0,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,KQPKPCNLIDLUMF-UHFFFAOYSA-N,N05CA06,,,,False,238.3,1.35,75.3,2.0,3.0,5.0,0.0,C12H18N2O3,10.0,True,
CHEMBL448,PENTOBARBITAL,4.0,1973.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,N05CA01,,,,False,226.3,1.18,75.3,2.0,3.0,4.0,0.0,C11H18N2O3,8.0,True,
CHEMBL7568,QUINACRINE,4.0,,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,GPKJTRJOBQGKQK-UHFFFAOYSA-N,P01AX05,,,,False,400.0,5.97,37.4,1.0,4.0,9.0,0.0,C23H30ClN3O,18.0,True,
CHEMBL267894,AMOBARBITAL,4.0,,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,VIROVYVQCGLCII-UHFFFAOYSA-N,N05CA02,,,,False,226.3,1.18,75.3,2.0,3.0,4.0,0.0,C11H18N2O3,8.0,True,
CHEMBL7728,HEXOBARBITAL,4.0,,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,UYXAWHWODHRRMR-UHFFFAOYSA-N,N01AF02;N05CA16,,,,False,236.3,1.2,66.5,1.0,3.0,1.0,0.0,C12H16N2O3,2.0,True,
CHEMBL449,BUTABARBITAL,4.0,1939.0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,ZRIHAIZYIMGOAB-UHFFFAOYSA-N,,,,,False,212.2,0.79,75.3,2.0,3.0,3.0,0.0,C10H16N2O3,6.0,True,
CHEMBL7863,APROBARBITAL,4.0,,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,UORJNBVJVRLXMQ-UHFFFAOYSA-N,N05CA05,,,,False,210.2,0.57,75.3,2.0,3.0,3.0,0.0,C10H14N2O3,6.0,True,
CHEMBL450,METHARBITAL,4.0,1982.0,CCC1(CC)C(=O)NC(=O)N(C)C1=O,FWJKNZONDWOGMI-UHFFFAOYSA-N,N03AA30,Launched,GABA receptor modulator,epilepsy,False,198.2,0.5,66.5,1.0,3.0,2.0,0.0,C9H14N2O3,4.0,True,
CHEMBL451,CHLORDIAZEPOXIDE,4.0,1960.0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ANTSCNMPPGJYLG-UHFFFAOYSA-N,N05BA02,,,,False,299.8,2.95,50.5,1.0,3.0,1.0,0.0,C16H14ClN3O,8.0,True,
CHEMBL266349,MELAGATRAN,4.0,2004.0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,DKWNMCUOEDMMIN-PKOBYXMFSA-N,B01AE04,,,,False,429.5,0.81,148.6,5.0,5.0,9.0,0.0,C22H31N5O4,22.0,True,
CHEMBL452,CLONAZEPAM,4.0,1975.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,N03AE01,,,,True,315.7,3.04,84.6,1.0,4.0,2.0,0.0,C15H10ClN3O3,10.0,True,
CHEMBL453,SULFISOXAZOLE,4.0,1971.0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,NHUHCSRWZMLRLA-UHFFFAOYSA-N,J01EB05;S01AB02,,,,False,267.3,1.67,98.2,2.0,5.0,3.0,0.0,C11H13N3O3S,8.0,True,
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,4.0,,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,VLYWMPOKSSWJAL-UHFFFAOYSA-N,J01ED05,Withdrawn,bacterial antifolate,,False,280.3,0.87,107.2,2.0,6.0,4.0,0.0,C11H12N4O3S,10.0,True,
CHEMBL454,BUTALBITAL,4.0,1983.0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,,Launched,GABA receptor antagonist,headache|muscle relaxant,False,224.3,0.96,75.3,2.0,3.0,4.0,0.0,C11H16N2O3,8.0,True,
CHEMBL455,SULFACETAMIDE,4.0,1945.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,SKIVFJLNDNKQPD-UHFFFAOYSA-N,S01AB04;D10AF06,Launched,PABA antagonist,conjunctivitis,False,214.2,0.09,89.3,2.0,4.0,2.0,0.0,C8H10N2O3S,6.0,True,
CHEMBL43,AMSACRINE,4.0,1987.0,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,XCPGHVQEEXUHNC-UHFFFAOYSA-N,L01XX01,Launched,topoisomerase inhibitor,acute lymphoblastic leukemia (ALL),False,393.5,4.51,80.3,2.0,5.0,5.0,0.0,C21H19N3O3S,10.0,True,
CHEMBL456,ETHACRYNIC ACID,4.0,1967.0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N,C03CC01,,,,False,303.1,3.61,63.6,1.0,3.0,6.0,0.0,C13H12Cl2O4,14.0,True,
CHEMBL267744,TICRYNAFEN,4.0,1979.0,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,AGHANLSBXUWXTB-UHFFFAOYSA-N,C03CC02,,,,False,331.2,3.75,63.6,1.0,4.0,5.0,0.0,C13H8Cl2O4S,12.0,True,
CHEMBL457,GEMFIBROZIL,4.0,1981.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,HEMJJKBWTPKOJG-UHFFFAOYSA-N,C10AB04,Launched,lipoprotein lipase activator,hyperlipidemia|coronary heart disease,False,250.3,3.57,46.5,1.0,2.0,6.0,0.0,C15H22O3,14.0,True,
CHEMBL45,MELATONIN,4.0,2007.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N,N05CH01,Launched,melatonin receptor agonist|nitric oxide synthase inhibitor,sleep cycle support,False,232.3,1.86,54.1,2.0,2.0,4.0,0.0,C13H16N2O2,8.0,True,
CHEMBL46,ONDANSETRON,4.0,1991.0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,FELGMEQIXOGIFQ-UHFFFAOYSA-N,A04AA01,Launched,serotonin receptor antagonist,nausea|vomiting,False,293.4,3.13,39.8,0.0,2.0,2.0,0.0,C18H19N3O,4.0,True,
CHEMBL49,BUSPIRONE,4.0,1986.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,QWCRAEMEVRGPNT-UHFFFAOYSA-N,N05BE01,Launched,serotonin receptor agonist,generalized anxiety disorder (GAD),False,385.5,2.09,69.6,0.0,6.0,6.0,0.0,C21H31N5O2,12.0,True,
CHEMBL51,KETANSERIN,4.0,,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,FPCCSQOGAWCVBH-UHFFFAOYSA-N,C02KD01,Launched,serotonin receptor antagonist,hypertension,False,395.4,2.42,75.2,1.0,4.0,5.0,0.0,C22H22FN3O3,10.0,True,
CHEMBL459,METHYLDOPA,4.0,1962.0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-JTQLQIEISA-N,C02AB01,Launched,adrenergic receptor agonist,hypertension,False,211.2,0.44,103.8,4.0,4.0,3.0,0.0,C10H13NO4,14.0,True,
CHEMBL460,MOLINDONE,4.0,1974.0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,KLPWJLBORRMFGK-UHFFFAOYSA-N,N05AE02,Launched,dopamine receptor antagonist,schizophrenia,False,276.4,1.96,45.3,1.0,3.0,3.0,0.0,C16H24N2O2,6.0,True,
CHEMBL53,APOMORPHINE,4.0,2001.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-CYBMUJFWSA-N,N04BC07;G04BE07,,,,False,267.3,2.85,43.7,2.0,3.0,0.0,0.0,C17H17NO2,4.0,True,
CHEMBL54,HALOPERIDOL,4.0,1967.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,N05AD01,Launched,dopamine receptor antagonist,schizophrenia|Tourette's disorder,False,375.9,4.43,40.5,1.0,3.0,6.0,0.0,C21H23ClFNO2,14.0,True,
CHEMBL55,PENTAMIDINE,4.0,1984.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,XDRYMKDFEDOLFX-UHFFFAOYSA-N,,Launched,anti-pneumocystis agent,pneumonia,False,340.4,2.88,118.2,4.0,4.0,10.0,0.0,C19H24N4O2,20.0,True,
CHEMBL463,AMINOHIPPURIC ACID,4.0,1982.0,Nc1ccc(C(=O)NCC(=O)O)cc1,HSMNQINEKMPTIC-UHFFFAOYSA-N,V04CH30,,,,False,194.2,0.08,92.4,3.0,3.0,3.0,0.0,C9H10N2O3,10.0,True,
CHEMBL464,ETRETINATE,4.0,1986.0,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,HQMNCQVAMBCHCO-DJRRULDNSA-N,D05BB01,Withdrawn,protein synthesis inhibitor,,False,354.5,5.65,35.5,0.0,3.0,7.0,0.0,C23H30O3,16.0,True,
CHEMBL57,NEVIRAPINE,4.0,1996.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NQDJXKOVJZTUJA-UHFFFAOYSA-N,J05AG01,Launched,non-nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),False,266.3,2.65,58.1,1.0,4.0,1.0,0.0,C15H14N4O,2.0,True,
CHEMBL465,DRONABINOL,4.0,1985.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,CYQFCXCEBYINGO-IAGOWNOFSA-N,A04AD10,,,,True,314.5,5.74,29.5,1.0,2.0,4.0,0.0,C21H30O2,10.0,True,
CHEMBL58,MITOXANTRONE,4.0,1987.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,KKZJGLLVHKMTCM-UHFFFAOYSA-N,L01DB07,Launched,topoisomerase inhibitor,multiple sclerosis|prostate cancer|acute myeloid leukemia (AML),False,444.5,-0.14,163.2,8.0,10.0,12.0,0.0,C22H28N4O6,32.0,True,
CHEMBL59,DOPAMINE,4.0,1974.0,NCCc1ccc(O)c(O)c1,VYFYYTLLBUKUHU-UHFFFAOYSA-N,C01CA04,Launched,dopamine receptor agonist,ventricular arrhythmias|depression|headache|tremors,False,153.2,0.6,66.5,3.0,3.0,2.0,0.0,C8H11NO2,10.0,True,
CHEMBL467,HYDROXYUREA,4.0,1967.0,NC(=O)NO,VSNHCAURESNICA-UHFFFAOYSA-N,L01XX05,Launched,ribonucleotide reductase inhibitor,chronic myeloid leukemia (CML)|head and neck squamous cell carcinoma (HNSCC),False,,,,,,,,,,False,F2_mw_76
CHEMBL61,PODOFILOX,4.0,1990.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-XVVDYKMHSA-N,D06BB04,,,,False,414.4,2.41,92.7,1.0,8.0,4.0,0.0,C22H22O8,10.0,True,
CHEMBL64,ISONIAZID,4.0,1952.0,NNC(=O)c1ccncc1,QRXWMOHMRWLFEY-UHFFFAOYSA-N,J04AC51;J04AC01,Launched,FABI inhibitor,tuberculosis,False,137.1,-0.31,68.0,2.0,3.0,1.0,0.0,C6H7N3O,4.0,True,
CHEMBL468,THALIDOMIDE,4.0,1956.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,UEJJHQNACJXSKW-UHFFFAOYSA-N,L04AX02,Launched,tumor necrosis factor production inhibitor,myeloma,False,258.2,0.09,83.6,1.0,4.0,1.0,0.0,C13H10N2O4,2.0,True,
CHEMBL469,KETOROLAC,4.0,1989.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,OZWKMVRBQXNZKK-UHFFFAOYSA-N,S01BC05;M01AB15,Launched,cyclooxygenase inhibitor,pain relief,False,255.3,2.29,59.3,1.0,2.0,3.0,0.0,C15H13NO3,8.0,True,
CHEMBL471,SOTALOL,4.0,1992.0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,ZBMZVLHSJCTVON-UHFFFAOYSA-N,C07AA07,Launched,adrenergic receptor antagonist,atrial fibrillation (AF)|ventricular arrhythmias,False,272.4,1.09,78.4,3.0,4.0,6.0,0.0,C12H20N2O3S,14.0,True,
CHEMBL472,GLYBURIDE,4.0,1984.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,A10BB01,Launched,ATP channel blocker|insulin secretagogue|sulfonylurea,diabetes mellitus|hyperglycemia,False,494.0,3.64,113.6,3.0,5.0,8.0,0.0,C23H28ClN3O5S,16.0,True,
CHEMBL9225,HEXESTROL,4.0,,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,PBBGSZCBWVPOOL-HDICACEKSA-N,,Launched,synthetic estrogen,hypoestrogenism,False,270.4,4.79,40.5,2.0,2.0,5.0,0.0,C18H22O2,14.0,True,
CHEMBL473,DOFETILIDE,4.0,1999.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,C01BD04,Withdrawn,potassium channel blocker,,False,441.6,1.98,104.8,2.0,6.0,11.0,0.0,C19H27N3O5S2,22.0,True,
CHEMBL476,DACARBAZINE,4.0,1975.0,CN(C)/N=N/c1[nH]cnc1C(N)=O,FDKXTQMXEQVLRF-ZHACJKMWSA-N,L01AX04,Launched,DNA alkylating agent,melanoma|Hodgkin's lymphoma,False,182.2,0.07,99.7,2.0,4.0,3.0,0.0,C6H10N6O,6.0,True,
CHEMBL477,ADENOSINE,4.0,1989.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OIRDTQYFTABQOQ-KQYNXXCUSA-N,C01EB10,Launched,adenosine receptor agonist,Wolff-Parkinson-White Syndrome (WPW),False,267.2,-1.98,139.5,4.0,8.0,2.0,0.0,C10H13N5O4,12.0,True,
CHEMBL479,THIORIDAZINE,4.0,1962.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N,N05AC02,Withdrawn,dopamine receptor antagonist,,False,370.6,5.89,6.5,0.0,4.0,4.0,0.0,C21H26N2S2,8.0,True,
CHEMBL480,LANSOPRAZOLE,4.0,1995.0,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,A02BC03;A02BC53,Launched,ATPase inhibitor,heartburn,False,369.4,3.52,73.9,1.0,4.0,5.0,0.0,C16H14F3N3O2S,12.0,True,
CHEMBL481,IRINOTECAN,4.0,1996.0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,UWKQSNNFCGGAFS-XIFFEERXSA-N,L01CE02,Launched,topoisomerase inhibitor,colorectal cancer,False,586.7,4.09,114.2,1.0,8.0,4.0,0.0,C33H38N4O6,12.0,True,
CHEMBL70,MORPHINE,4.0,1984.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,N02AA51;A07DA52;N02AA01,,,,True,285.3,1.2,52.9,2.0,4.0,0.0,0.0,C17H19NO3,4.0,True,
CHEMBL485,CODEINE,4.0,1952.0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,OROGSEYTTFOCAN-DNJOTXNNSA-N,N02AA59;N02AA79;R05DA04,,,,False,299.4,1.5,41.9,1.0,4.0,1.0,0.0,C18H21NO3,4.0,True,
CHEMBL71,CHLORPROMAZINE,4.0,1957.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,N05AA01,Launched,dopamine receptor antagonist,schizophrenia|nausea|vomiting|acute intermittent porphyria (AIP)|tetanus,False,318.9,4.89,6.5,0.0,3.0,4.0,0.0,C17H19ClN2S,8.0,True,
CHEMBL72,DESIPRAMINE,4.0,1964.0,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,N06AA01,Launched,tricyclic antidepressant,depression,False,266.4,3.53,15.3,1.0,2.0,4.0,0.0,C18H22N2,16.0,True,
CHEMBL488,AMINOGLUTETHIMIDE,4.0,1980.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,ROBVIMPUHSLWNV-UHFFFAOYSA-N,L02BG01,Launched,glucocorticoid receptor antagonist,Cushing's syndrome|breast cancer,False,232.3,1.35,72.2,2.0,3.0,2.0,0.0,C13H16N2O2,6.0,True,
CHEMBL74,CROMOLYN SODIUM,4.0,1982.0,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],VLARUOGDXDTHEH-UHFFFAOYSA-L,,,,,False,466.4,-0.55,179.4,1.0,11.0,8.0,-2.0,C23H14O11-2,18.0,True,
CHEMBL76,CHLOROQUINE,4.0,1949.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-UHFFFAOYSA-N,P01BA01,Launched,antimalarial agent,malaria|amebiasis,False,319.9,4.81,28.2,1.0,3.0,8.0,0.0,C18H26ClN3,16.0,True,
CHEMBL490,PAROXETINE,4.0,1992.0,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,N06AB05,Launched,selective serotonin reuptake inhibitor (SSRI),depression|obsessive compulsive disorder (OCD)|generalized anxiety disorder (GAD)|panic disorders|posttraumatic stress disorder|social anxiety disorder,False,329.4,3.33,39.7,1.0,4.0,4.0,0.0,C19H20FNO3,8.0,True,
CHEMBL416146,ETORICOXIB,4.0,,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,MNJVRJDLRVPLFE-UHFFFAOYSA-N,M01AH05,Launched,cyclooxygenase inhibitor,rheumatoid arthritis|psoriatic arthritis|osteoarthritis|gout|ankylosing spondylitis,False,358.9,4.18,59.9,0.0,4.0,3.0,0.0,C18H15ClN2O2S,6.0,True,
CHEMBL79,LIDOCAINE,4.0,1948.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,R02AD02;D04AB01;N01BB02;S01HA07;C01BB01;N01BB52;S02DA01;C05AD01,Launched,histamine receptor agonist,itching|eczema|hemorrhage,True,234.3,2.58,32.3,1.0,2.0,5.0,0.0,C14H22N2O,10.0,True,
CHEMBL9967,PIRENZEPINE,4.0,,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF-UHFFFAOYSA-N,A02BX03,Launched,acetylcholine receptor antagonist,peptic ulcer disease (PUD),False,351.4,1.56,68.8,1.0,5.0,2.0,0.0,C19H21N5O2,6.0,True,
CHEMBL492,ETIDOCAINE,4.0,1976.0,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,VTUSIVBDOCDNHS-UHFFFAOYSA-N,N01BB57;N01BB07,,,,False,276.4,3.75,32.3,1.0,2.0,7.0,0.0,C17H28N2O,14.0,True,
CHEMBL80,NALOXONE,4.0,1971.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,UZHSEJADLWPNLE-GRGSLBFTSA-N,A06AH04;V03AB15,Launched,opioid receptor antagonist,respiratory depression,False,327.4,1.3,70.0,2.0,5.0,2.0,0.0,C19H21NO4,8.0,True,
CHEMBL81,RALOXIFENE,4.0,1997.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,G03XC01,Launched,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),osteoporosis|breast cancer,False,473.6,6.08,70.0,2.0,6.0,7.0,0.0,C28H27NO4S,18.0,True,
CHEMBL83,TAMOXIFEN,4.0,1977.0,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NKANXQFJJICGDU-QPLCGJKRSA-N,L02BA01,Launched,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),breast cancer,False,371.5,6.0,12.5,0.0,2.0,8.0,0.0,C26H29NO,16.0,True,
CHEMBL493,BROMOCRIPTINE,4.0,1978.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,OZVBMTJYIDMWIL-AYFBDAFISA-N,G02CB01;N04BC01,Launched,dopamine receptor agonist,hyperprolactinemia|Parkinson's Disease|acromegaly,False,654.6,3.19,118.2,3.0,6.0,5.0,0.0,C32H40BrN5O5,12.0,True,
CHEMBL494,ILOPROST,4.0,2003.0,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,HIFJCPQKFCZDDL-ACWOEMLNSA-N,B01AC11,Launched,platelet aggregation inhibitor|prostanoid receptor agonist,pulmonary arterial hypertension (PAH),False,360.5,3.54,77.8,3.0,3.0,8.0,0.0,C22H32O4,24.0,True,
CHEMBL84,TOPOTECAN,4.0,1996.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,UCFGDBYHRUNTLO-QHCPKHFHSA-N,L01CE01,Launched,topoisomerase inhibitor,small cell lung cancer|cervical cancer,False,421.5,1.85,104.9,2.0,7.0,3.0,0.0,C23H23N3O5,10.0,True,
CHEMBL85,RISPERIDONE,4.0,1993.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RAPZEAPATHNIPO-UHFFFAOYSA-N,N05AX08,Launched,dopamine receptor antagonist|serotonin receptor antagonist,schizophrenia|bipolar disorder|irritability,False,410.5,3.59,64.2,0.0,5.0,4.0,0.0,C23H27FN4O2,8.0,True,
CHEMBL428880,CROMOLYN,4.0,1982.0,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N,R03BC01;R01AC01;A07EB01;D11AH03;R01AC51;S01GX01;S01GX51,,,,False,468.4,2.11,173.7,3.0,9.0,8.0,0.0,C23H16O11,22.0,True,
CHEMBL86,METOCLOPRAMIDE,4.0,1979.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,TTWJBBZEZQICBI-UHFFFAOYSA-N,A03FA01,Launched,dopamine receptor antagonist|serotonin receptor antagonist,gastroparesis|nausea|vomiting,False,299.8,2.0,67.6,2.0,4.0,7.0,0.0,C14H22ClN3O2,16.0,True,
CHEMBL428647,PACLITAXEL,4.0,1992.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,RCINICONZNJXQF-MZXODVADSA-N,L01CD01,Launched,tubulin polymerization inhibitor,ovarian cancer|breast cancer|non-small cell lung cancer (NSCLC),False,853.9,3.74,221.3,4.0,14.0,10.0,0.0,C47H51NO14,42.0,True,
CHEMBL495,ALPROSTADIL,4.0,1981.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,GMVPRGQOIOIIMI-DWKJAMRDSA-N,G04BE01;C01EA01,Launched,prostanoid receptor agonist,congenital heart defects,False,354.5,3.48,94.8,3.0,4.0,13.0,0.0,C20H34O5,32.0,True,
CHEMBL496,HEXACHLOROPHENE,4.0,1949.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,ACGUYXCXAPNIKK-UHFFFAOYSA-N,D08AE01,Launched,potassium channel activator,gram-positive bacterial infections,False,406.9,6.61,40.5,2.0,2.0,2.0,0.0,C13H6Cl6O2,8.0,True,
CHEMBL497,CLIOQUINOL,4.0,1934.0,Oc1c(I)cc(Cl)c2cccnc12,QCDFBFJGMNKBDO-UHFFFAOYSA-N,D09AA10;P01AA02;P01AA52;S02AA05;G01AC02;D08AH30,Withdrawn,chelating agent,,False,305.5,3.2,33.1,1.0,2.0,0.0,0.0,C9H5ClINO,2.0,True,
CHEMBL10878,AGOMELATINE,4.0,2009.0,COc1ccc2cccc(CCNC(C)=O)c2c1,YJYPHIXNFHFHND-UHFFFAOYSA-N,N06AX22,Launched,melatonin receptor agonist|serotonin receptor antagonist,depression,False,243.3,2.53,38.3,1.0,2.0,4.0,0.0,C15H17NO2,8.0,True,
CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,4.0,1959.0,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,,,,,False,261.1,1.88,41.6,1.0,2.0,5.0,0.0,C7H15Cl2N2O2P,10.0,True,
CHEMBL498,CHLORPROPAMIDE,4.0,1958.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N,A10BB02,Launched,ATP channel blocker,diabetes mellitus,False,276.7,1.74,75.3,2.0,3.0,4.0,0.0,C10H13ClN2O3S,8.0,True,
