symbol,K,Z_FE,p_FE,Q,tau2,I2,Z_RE,p_RE,FDR_RE,consistency,meta_FDR,FDR_FE,nerve_injury_consistency,K_nerve_injury,incision_lfc,incision_measured,incision_agreement
YWHAH,6,-3.3699074114972545,0.0007519344437983446,15.02751650212478,0.7781415964890649,66.72770248302147,-1.410224872916556,0.15847329363094242,0.4212651859164033,0.8333333333333334,0.0031271404305905,0.003127140430590503,1.0,5,0.3635829998516779,True,0.0
CEP70,6,-3.3693993670996534,0.0007533219327687107,11.448281383670952,0.500390696882644,56.325322269492275,-1.7419299257577507,0.0815207067260564,0.30554738664112063,0.8333333333333334,0.0031321237455884,0.0031321237455884704,1.0,5,0.0657010473275576,True,0.0
PRPSAP1,6,3.3690191027264236,0.0007543620048349964,18.001271004371848,1.0089068189102648,72.22418351023279,0.94645134630777,0.3439184268425147,0.6140328213746561,0.5,0.0031356604480233,0.00313566044802332,0.6,5,-0.0142787791842238,True,0.0
FAIM2,6,-3.368308500986534,0.0007563091671549307,56.46379738144911,3.9936230917500857,91.14476845008883,0.004227701157857009,0.9966267925669402,0.99819038387446,0.5,0.0031429649346594,0.0031429649346594057,0.6,5,0.3913100382142653,True,0.0
RNF149,6,3.3677077405483633,0.0007579589863477871,7.68381153328257,0.20826546540628935,34.92812807364667,2.1212200532851986,0.03390328847434145,0.19471451451328928,0.6666666666666666,0.0031490304071357,0.0031490304071356856,0.6,5,0.1583129815306359,True,1.0
USP31,6,-3.367468293785339,0.0007586174903063669,27.129952153298397,1.7172982258513714,81.57018496845336,-0.8480716642016219,0.39639806110386044,0.6584278506256307,0.6666666666666666,0.0031509753323841,0.0031509753323841865,0.8,5,0.6967922258582382,True,0.0
MAP4K1,4,3.366575620305932,0.0007610771215319416,2.874832322586118,0.0,0.0,3.3665756203059316,0.0007610771215319437,0.01993251347404546,1.0,0.0031603985237325,0.0031603985237322373,1.0,3,0.3292653205108806,True,1.0
YIPF6,6,-3.3660936041951985,0.00076240832304116,28.965783404251773,1.8597598872406773,82.73825385552641,-0.6510774059874443,0.5149965206711278,0.7465600289147404,0.5,0.0031651323207868,0.0031651323207868777,0.6,5,0.1676376218673239,True,0.0
PLA2G3,6,-3.365518207534033,0.0007640002476663772,20.06976318544211,1.1694231150202836,75.08690085776986,-0.9746935762971835,0.32971228029807187,0.6013661337183124,0.8333333333333334,0.0031709458624307,0.0031709458624307615,1.0,5,0.6517199161286067,True,0.0
GPR179,5,-3.3649186133989817,0.0007656624016000618,8.331120059510654,0.5315254521050056,51.98724815598267,-1.2951408961642497,0.19527162925998087,0.465258213180903,0.8,0.0031770478995448,0.0031770478995448038,0.8,5,,False,
C4B,4,3.3645685956190854,0.0007666342483913243,7.4547332196634635,0.7141715161682696,59.75711119900503,1.059644008588562,0.28930658435610945,0.5670598031773646,0.75,0.003180283227913,0.0031802832279130824,0.75,4,,False,
HNRNPAB,6,3.3639920134683914,0.0007682376632396486,18.41748866772177,1.0412055717447706,72.85189044930469,1.1044792103754189,0.269385316967671,0.5484459737329508,0.6666666666666666,0.003186136257064,0.0031861362570640597,0.8,5,-0.0295519657107607,True,0.0
ENPP2,6,-3.363499283850159,0.0007696103595825885,27.469262140609096,1.743628894584221,81.79783652576431,-1.2259021359747342,0.22023550491789423,0.4946057254483197,0.6666666666666666,0.0031910297274075,0.0031910297274075666,0.8,5,0.0967693844325356,True,0.0
CCDC96,4,-3.363420577719208,0.0007698298379406666,0.8403347847105217,0.0,0.0,-3.363420577719208,0.0007698298379406666,0.020088927159010832,1.0,0.0031911403650373,0.0031911403650372937,1.0,4,,False,
NOP9,6,3.3629770272087485,0.0007710678009881375,14.270181571340654,0.7193719288457933,64.96190342776234,1.5708841523452062,0.11620956032983489,0.3630616539410017,0.6666666666666666,0.0031954717681423,0.003195471768141125,0.6,5,0.0907124577660991,True,1.0
SOX7,5,3.3628861444959477,0.0007713216854551383,6.6072289975172955,0.22348106521260194,39.46024874417062,2.203845793822142,0.027535190789283532,0.173756186787732,1.0,0.00319572378915,0.0031957237891497995,1.0,4,0.0695563929952822,True,1.0
YBX1,6,3.361022835641385,0.0007765440500217834,21.531300285409937,1.282839314540472,76.7779932761975,0.8717235071985482,0.38335923298290975,0.6474623249454495,0.5,0.0032165558348249,0.003216555834824964,0.6,5,-0.1240715719317568,True,0.0
ATP8A1,5,-3.3607433049841124,0.0007773303264546883,27.992729523174617,2.1628854696435234,85.71057532389445,-0.5686584704057772,0.5695879363967014,0.7802548641263097,0.6,0.0032190071462291,0.0032190071462291723,0.75,4,0.2476469207052076,True,0.0
EGLN3,6,-3.36065761684764,0.0007775715018669918,18.789444677008426,1.070069592345354,73.38931466070301,-0.9946086958917125,0.3199266165109683,0.5930760440493645,0.5,0.003219200474963,0.0032192004749630933,0.6,5,0.0581722978706595,True,0.0
MYO18B,4,3.3603006664443824,0.0007785769119659661,10.915754998428163,0.7598124043427334,72.51678880268024,1.211706635108675,0.22562469835135768,0.5006756947461687,0.5,0.0032225569009403,0.0032225569009404027,0.6666666666666666,3,-0.0037156683956702,True,0.0
CNTNAP5C,6,-3.3596033025422405,0.0007805446359938789,10.416101109186227,0.42029285745431944,51.99739376962872,-2.077996413210285,0.0377096895061738,0.2055458488306175,0.8333333333333334,0.0032298937037428,0.003229893703742671,1.0,5,0.1965749950726025,True,0.0
RARA,6,3.3591065723698352,0.0007819490539083516,6.759524509340727,0.13654021017765602,26.03030001458398,2.5942961624414056,0.009478479952032198,0.0971355942991267,1.0,0.0032348163847987,0.0032348163847987638,1.0,5,0.0894451857046374,True,1.0
CDH3,6,-3.3590443538172376,0.0007821251312206775,28.01504468542278,1.785981963827956,82.15244681511547,-0.8573858017919093,0.39123170341200986,0.65351369006717,0.5,0.0032348163847987,0.0032348163847987638,0.6,5,0.5841809924822039,True,0.0
LIF,4,3.358110657851695,0.0007847718970581573,12.82539058216279,0.9431132776749632,76.60889950460987,0.8915047619476969,0.37265843802637666,0.6393223229713333,0.75,0.0032449523957298,0.0032449523957298575,0.6666666666666666,3,0.1585682857565313,True,1.0
OPA1,6,-3.3568826302713193,0.0007882656692279262,16.71577569772243,0.9091515734331401,70.088136557843,-1.4593273770662984,0.14447502374764995,0.4031040133538819,0.8333333333333334,0.0032585847545106,0.003258584754510648,1.0,5,0.1877569381712165,True,0.0
LAPTM5,6,3.3563487532180667,0.0007897890619375493,9.207537032527775,0.3265075238803415,45.69666152483197,2.665815616233277,0.007680180277750308,0.08550229830003635,0.8333333333333334,0.0032640670544795,0.00326406705447948,1.0,5,-0.0984931575377934,True,0.0
RARS1,4,3.3560867714485036,0.0007905376134640043,22.0940723089183,1.8327895434628874,86.42169737631824,0.8048629579308947,0.4208987660551232,0.6772349932676581,0.5,0.0032663451268238,0.0032663451268238144,0.6666666666666666,3,-0.13642781313286,True,0.0
LRRC55,6,-3.35586254430472,0.0007911788129175505,29.48996169114672,1.900436452462276,83.04507800869384,-0.7323710441766229,0.4639421273329867,0.7111197365407046,0.6666666666666666,0.003268178615276,0.0032681786152760905,0.8,5,0.4964469227684236,True,0.0
LACTB2,6,-3.3557133957967666,0.0007916055849518417,4.4702049562598765,0.0,0.0,-3.3557133957967666,0.0007916055849518417,0.020537077808970038,0.8333333333333334,0.0032691256592123,0.003269125659212296,0.8,5,-0.0763520597786531,True,1.0
TOP3B,6,3.354938806552938,0.0007938254250425534,24.953203049482497,1.5483811243496652,79.96249222961501,0.7662218979719163,0.44354428087573006,0.6956556187564897,0.5,0.0032774752894248,0.00327747528942488,0.6,5,-0.0185048389268693,True,0.0
SLPI,3,3.3544715164335215,0.0007951673910196943,5.412744466452016,0.6225516843338746,63.05016775877886,1.258004913291917,0.20838997935289938,0.4818090429178923,0.6666666666666666,0.0032821971711122,0.003282197171111716,0.6666666666666666,3,0.0,True,0.0
SMIM8,6,-3.35438460802581,0.0007954172070820253,6.523994870869226,0.11826296188174239,23.35984164662864,-2.7537176379324984,0.005892257925696168,0.07272830215221698,0.8333333333333334,0.0032824097760213,0.0032824097760213618,0.8,5,-0.3939692628465341,True,1.0
PPM1E,6,-3.354277401405038,0.0007957254701990419,14.842246488740788,0.7637645267564325,66.31237728201751,-1.6499925587989923,0.09894445802435886,0.334640104049691,0.8333333333333334,0.0032828634054672,0.0032828634054672336,1.0,5,0.6103403361891155,True,0.0
UBE2R2,6,3.3525851098356103,0.0008006062164307706,11.048628895553847,0.4693774120799339,54.74551596160422,1.5341900508035267,0.12498290455630862,0.3741125200058613,0.6666666666666666,0.0033018116883838,0.003301811688383814,0.6,5,0.0312249120135428,True,1.0
TMEM108,6,-3.3525467188012987,0.0008007172617914832,24.408656615727306,1.5061239781026454,79.5154642112572,-1.2148601525602816,0.2244194338726916,0.49912452149220454,0.8333333333333334,0.0033018116883838,0.003301811688383814,1.0,5,0.6820489827954925,True,0.0
JMJD1C,6,3.3523186133701866,0.0008013773473742323,20.01945623516528,1.165519263992503,75.02429665788213,0.5679723452137068,0.5700537462634063,0.7804599680090999,0.5,0.0033029843942844,0.003302984394284493,0.6,5,0.1934354485255474,True,1.0
RABEP1,6,-3.3523105269703453,0.0008014007568539467,15.360830650079563,0.8040069843113606,67.44967694846567,-1.499324264378775,0.13378953057051915,0.3881655232258077,0.8333333333333334,0.0033029843942844,0.003302984394284493,1.0,5,0.0876028020812471,True,0.0
SCNN1B,4,3.35188409000424,0.0008026361572251094,2.112376285069322,0.0,0.0,3.3518840900042393,0.0008026361572251136,0.020769528751395275,1.0,0.0033072525950684,0.0033072525950684616,1.0,3,0.1295408190039093,True,1.0
NUCB1,6,3.3517327354885986,0.0008030750604696073,2.1468563290222984,0.0,0.0,3.351732735488598,0.0008030750604696095,0.020769528751395275,1.0,0.0033082375313322,0.00330823753133224,1.0,5,0.1910548720342975,True,1.0
SCN4B,6,-3.3512988932944303,0.0008043343660729867,26.97967901466615,1.7056369356425802,81.46753340808095,-1.0497666377721655,0.29382541751372104,0.5712236681568136,0.6666666666666666,0.0033126007532321,0.003312600753232166,0.8,5,0.3524273444935435,True,0.0
CRYGA,4,-3.3507420849251894,0.0008059532885012039,11.732218371320336,0.8381825659430059,74.4293883300573,-0.9948776837757533,0.31979575782887004,0.5930760440493645,0.5,0.0033176752522061,0.0033176752522061604,0.6666666666666666,3,-0.1835715951050847,True,1.0
KAT2A,6,3.3507372404913442,0.0008059673869696092,1.3085852378975793,0.0,0.0,3.350737240491344,0.0008059673869696092,0.020811813087552217,1.0,0.0033176752522061,0.0033176752522061604,1.0,5,0.1485488200320288,True,1.0
SYT10,6,-3.3505106578403345,0.0008066270527459888,9.611146889455272,0.35782790299532347,47.97707227338627,-2.130130305048021,0.033160856997634394,0.19279188796095695,0.8333333333333334,0.0033195651360149,0.00331956513601482,0.8,5,-0.0561756721084339,True,1.0
SSU72,5,-3.35007611325784,0.0008078935745281864,1.535482821436325,0.0,0.0,-3.3500761132578396,0.0008078935745281885,0.020820291641971276,1.0,0.0033239508937586,0.0033239508937585238,1.0,5,,False,
CD300C2,5,3.3495957190865977,0.000809295876805876,7.356220980462368,0.4118834965304837,45.62425448305953,2.2925775399929247,0.02187233867891741,0.15353305759687913,0.8,0.0033288929803407,0.003328892980340671,0.8,5,0.0,True,0.0
SOX5,6,3.348207549266177,0.0008133607391244092,2.5679570120879656,0.0,0.0,3.348207549266176,0.0008133607391244132,0.02090488657451442,0.8333333333333334,0.0033442037451072,0.0033442037451072806,0.8,5,0.3292190375305805,True,1.0
CCT6A,4,3.348186609045986,0.0008134222014138419,16.918368918276027,1.3359874521665251,82.26779416803438,0.9571958004093586,0.33846843636426627,0.6091912213849361,0.5,0.0033442037451072,0.0033442037451072806,0.6666666666666666,3,-0.0459834177186548,True,0.0
PRDX3,6,-3.3479745037254336,0.0008140450012555666,19.18895111644122,1.1010715436781715,73.9433386970486,-0.6399393553309793,0.5222120267376659,0.7510730658200514,0.5,0.0033459331663228,0.0033459331663228554,0.6,5,-0.2703590315764481,True,1.0
ALOX5,6,3.347805562046384,0.0008145413772353415,5.368239443754848,0.02857561277440189,6.859594241520655,3.119772039454674,0.0018099104900998718,0.03545282654690305,1.0,0.0033471422234358,0.003347142223435793,1.0,5,0.064108100877914,True,1.0
PEAK1,6,-3.34666848514273,0.0008178895926096839,27.41926333741641,1.7397489559642592,81.76464502904064,-1.0793358020340678,0.2804380582667344,0.5593890986299094,0.6666666666666666,0.0033600666509991,0.0033600666509991284,0.8,5,0.4537650937532982,True,0.0
NATD1,5,3.3465769188563113,0.0008181597717784304,1.1260663969905111,0.0,0.0,3.3465769188563113,0.0008181597717784304,0.020995628748025703,1.0,0.0033603425663714,0.0033603425663713596,1.0,5,,False,
IDI1,6,-3.346189011562781,0.0008193052653525772,9.376768182149297,0.33963996768277926,46.67672376161992,-1.720324612613916,0.08537345193352203,0.31301042676265345,0.8333333333333334,0.0033642125408374,0.0033642125408374743,0.8,5,-0.0164980783437007,True,1.0
RBPJ,4,3.345712675108419,0.0008207139264291606,8.138293627549093,0.49321122699505854,63.13723567499896,1.4887729018240903,0.1365471803353898,0.3915677285016237,0.75,0.0033691609400435,0.0033691609400435187,0.6666666666666666,3,0.0583279488147496,True,1.0
BMYC,6,-3.345497699281695,0.0008213504061134481,3.785888250266516,0.0,0.0,-3.345497699281695,0.0008213504061134481,0.021012352275100146,1.0,0.0033709377441086,0.0033709377441085526,1.0,5,-0.0409626618580425,True,1.0
RNF40,6,3.345169650637495,0.0008223225435367875,9.596862929927706,0.3567194587391001,47.89964140878205,1.6777600346799801,0.09339395423277302,0.32633665409771145,0.6666666666666666,0.0033740909123998,0.003374090912399828,0.6,5,0.2040180499830546,True,1.0
CUX1,6,3.344788622433762,0.0008234530202286699,4.46595144367312,0.0,0.0,3.3447886224337617,0.0008234530202286699,0.021033633319174298,1.0,0.0033778920423358,0.003377892042335798,1.0,5,0.0616252707327689,True,1.0
CBLN4,4,-3.3446764836348803,0.0008237860005475483,20.49922292940666,1.679704166028659,85.36529891727544,-1.104627303704217,0.26932111509537593,0.5484459737329508,0.75,0.0033784206841087,0.0033784206841087757,1.0,3,0.5903413224549907,True,0.0
MROH7,4,3.344036722174071,0.0008256880722592797,7.940750985116939,0.47424963076874826,62.220197993580314,1.3699308249461204,0.17070849630986185,0.43726850268678574,0.75,0.0033853824552973,0.0033853824552973985,0.6666666666666666,3,0.1633926062358992,True,1.0
MCM3,6,3.3438303047235727,0.000826302639809598,15.925587757022555,0.8478324915276335,68.60398450414995,1.3705379535462068,0.17051903626628107,0.4371333334474841,0.6666666666666666,0.0033870632229144,0.0033870632229144296,0.8,5,-0.357973573527822,True,0.0
RAP1GDS1,6,3.343737257688665,0.0008265798078757715,4.336165765506317,0.0,0.0,3.3437372576886646,0.0008265798078757715,0.021048536892245798,0.8333333333333334,0.0033873604803071,0.0033873604803069494,0.8,5,0.2717062482328884,True,1.0
HMGN5,6,3.342916296848014,0.0008290290224091945,16.316580574975934,0.8781737804712649,69.3563245250767,1.2088601305353268,0.22671658562962782,0.5018875117482412,0.6666666666666666,0.0033965565294348,0.003396556529434898,0.8,5,-0.2295619335270928,True,0.0
WNT16,6,3.342743312196166,0.0008295459543694601,2.8587433927720167,0.0,0.0,3.342743312196166,0.0008295459543694601,0.021065016901321124,0.8333333333333334,0.0033978333671673,0.00339783336716736,0.8,5,0.260503222044544,True,1.0
COX17,3,-3.3426676018275723,0.0008297722945662985,1.6273096790729569,0.0,0.0,-3.3426676018275723,0.0008297722945662985,0.021065016901321124,1.0,0.0033979195991247,0.0033979195991245357,1.0,3,,False,
CDC34,6,3.3425980900380603,0.0008299801542238109,22.183966733336298,1.3334866419875673,77.46119952259755,1.251692519244375,0.2106819270090634,0.4843292050110898,0.5,0.0033979301292882,0.0033979301292882806,0.6,5,-0.0814316567565693,True,0.0
FDXR,6,3.342422282286545,0.0008305060840766526,11.596774823387637,0.5119138813346277,56.88456423318387,1.6631375531620936,0.09628490428429348,0.33023367917812385,0.8333333333333334,0.0033992425083176,0.0033992425083176937,0.8,5,0.0229247901884694,True,1.0
SMARCE1,4,3.3418770263391444,0.0008321391871485247,28.301253591353817,2.4286004718373833,89.3997628397757,0.6571301289870215,0.5110972475443174,0.745277902795058,0.5,0.0034050847529499,0.0034050847529499086,0.6666666666666666,3,-0.1139553274565638,True,0.0
PCM1,6,-3.3407972327289595,0.0008353820853439584,21.937905451059112,1.314392131498879,77.2083984446263,-1.0440146936632742,0.2964785914901267,0.5735502262687295,0.6666666666666666,0.0034175097075168,0.0034175097075168563,0.8,5,0.0798606932994134,True,0.0
SNX27,6,-3.3406767856297535,0.0008357445448266007,29.46333795268148,1.8983704335881653,83.0297571577597,-0.6750661395434645,0.4996337451564199,0.7365459342562399,0.6666666666666666,0.0034181476911217,0.003418147691121793,0.8,5,0.123618169911106,True,0.0
DUSP16,6,3.339840910097482,0.0008382639531328517,13.61334190669562,0.6684007571527897,63.27132577533524,0.9890246080182732,0.3226511019828068,0.5953758127111948,0.6666666666666666,0.0034276049783238,0.003427604978323854,0.6,5,0.1914779683938881,True,1.0
AMD1,4,-3.3397094050370977,0.0008386609626348845,3.483360510604842,0.04639649809777137,13.876270031002697,-2.9336007905393915,0.0033505484852024534,0.05226981953541094,1.0,0.0034283813913397,0.0034283813913392465,1.0,3,-0.034478860704068,True,1.0
ZFP319,5,3.3395807011027863,0.0008390496844955992,1.3678249264464482,0.0,0.0,3.3395807011027863,0.0008390496844955992,0.0211454643861624,1.0,0.0034291235500669,0.0034291235500669526,1.0,5,,False,
SYT5,6,3.3392410097589487,0.000840076450086589,6.3007558610679855,0.10093947411200734,20.644441551930022,2.512457979544579,0.011989338245564784,0.11096347526308617,0.8333333333333334,0.0034324723282728,0.003432472328272827,0.8,5,0.3504021348474255,True,1.0
