chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,symbol,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,scored,neg_aff,pct_in_target,n_ligands_target,z_in_target,D1_affinity,D2_pharm_prior,D3_accessibility,D4_reliability,composite,in_top1pct,in_top5pct
CHEMBL1115,-5.495,2,0.0,0.0,4.76,0,,ACVR1,t1_cns,1,0,pyridostigmine,PYRIDOSTIGMINE,181.2,0.57,33.4,0.0,2.0,1.0,1.0,4.0,,,,False,N07AA02,True,5.495,10.16260162601626,3075,-1.3169710126139955,0.1016260162601626,0.0,0.9,0.7969667318982387,0.3401954162888009,False,False
CHEMBL812,-5.495,2,0.0,0.0,4.21,0,,ACVR1,t2_other,1,0,pyridostigmine bromide,PYRIDOSTIGMINE BROMIDE,181.2,0.57,33.4,0.0,2.0,1.0,1.0,4.0,,,,False,,True,5.495,10.16260162601626,3075,-1.3169710126139955,0.1016260162601626,0.0,0.9,0.7969667318982387,0.3401954162888009,False,False
CHEMBL1201233,-6.613,3,0.0,0.0,24.09,0,,SLC2A1,t2_other,1,0,methyldopate,METHYLDOPATE,239.3,0.92,92.8,3.0,5.0,4.0,0.0,16.0,Launched,,hypertension,False,,True,6.613,20.759947814742336,3066,-0.7908407289251789,0.20759947814742336,0.0,0.6,0.9141924959216966,0.3401686656472238,False,False
CHEMBL1200432,-6.613,3,0.0,0.0,17.08,0,,SLC2A1,t2_other,1,0,methyldopate hydrochloride,METHYLDOPATE HYDROCHLORIDE,239.3,0.92,92.8,3.0,5.0,4.0,0.0,16.0,,,,False,,True,6.613,20.759947814742336,3066,-0.7908407289251789,0.20759947814742336,0.0,0.6,0.9141924959216966,0.3401686656472238,False,False
CHEMBL1697751,-4.675,3,0.0,0.0,4.1,0,,ACVR1,t2_other,1,0,isaxonine phosphate,ISAXONINE PHOSPHATE,137.2,1.3,37.8,1.0,3.0,2.0,0.0,4.0,,,,False,,True,4.675,5.154471544715447,3075,-1.8430714539620932,0.05154471544715447,0.0,1.0,0.7969667318982387,0.3401628959635976,False,False
CHEMBL1740513,-4.675,3,0.0,0.0,3.88,0,,ACVR1,t2_other,1,0,isaxonine,ISAXONINE,137.2,1.3,37.8,1.0,3.0,2.0,0.0,4.0,Withdrawn,nerve growth factor agonist,,False,,True,4.675,5.154471544715447,3075,-1.8430714539620932,0.05154471544715447,0.0,1.0,0.7969667318982387,0.3401628959635976,False,False
CHEMBL1072,-5.873,2,0.0,0.0,26.52,0,,VASH2,t2_other,1,0,bumetanide,BUMETANIDE,364.4,3.04,118.7,3.0,5.0,8.0,0.0,20.0,Launched,solute carrier family member inhibitor,edema|congestive heart failure,False,C03CA02,True,5.873,26.286644951140065,3070,-0.5932172974199946,0.26286644951140065,0.0,0.8,0.5,0.3401465798045603,False,False
CHEMBL1200710,-4.751,3,0.0,0.0,37.09,0,,TNIK,t2_other,1,0,clomipramine hydrochloride,CLOMIPRAMINE HYDROCHLORIDE,314.9,4.53,6.5,0.0,2.0,4.0,0.0,16.0,,,,False,,True,4.751,9.125040809663728,3063,-1.2292951085714885,0.09125040809663729,0.0,0.9,0.8242056993121519,0.34013101813547775,False,False
CHEMBL842,-6.591,3,0.0,0.0,6.61,0,,ACVR1,t2_other,1,0,chlorothiazide,CHLOROTHIAZIDE,295.7,-0.06,118.7,2.0,5.0,1.0,0.0,4.0,Launched,diuretic,hypertension,False,C03AA04;C03AH01,True,6.591,25.138211382113823,3075,-0.6137928617389774,0.25138211382113823,0.0,0.6,0.7969667318982387,0.3400978553131911,False,False
CHEMBL1201117,-6.094,3,0.0,0.0,22.63,0,,SLC2A1,t2_other,1,0,methocarbamol,METHOCARBAMOL,241.2,0.53,91.0,2.0,5.0,6.0,0.0,16.0,Launched,muscle relaxant,muscle relaxant,False,M03BA53;M03BA03;M03BA73,True,6.094,13.24200913242009,3066,-1.0945509082339644,0.1324200913242009,0.0,0.75,0.9141924959216966,0.34009691091793487,False,False
CHEMBL1201349,-6.503,3,0.0,0.0,74.24,0,,VASH2,t2_other,1,0,hexafluorenium,HEXAFLUORENIUM,502.7,8.24,0.0,0.0,0.0,9.0,2.0,18.0,,,,False,M03AC05,True,6.503,46.270358306188925,3070,-0.06849329007878392,0.46270358306188925,0.0,0.4,0.5,0.34008143322475576,False,False
CHEMBL1200933,-6.503,3,0.0,0.0,74.43,0,,VASH2,t2_other,1,0,hexafluorenium bromide,HEXAFLUORENIUM BROMIDE,502.7,8.24,0.0,0.0,0.0,9.0,2.0,18.0,,,,False,,True,6.503,46.270358306188925,3070,-0.06849329007878392,0.46270358306188925,0.0,0.4,0.5,0.34008143322475576,False,False
CHEMBL738,-6.007,3,0.0,0.0,7.67,0,,ADRA2A,t2_other,1,0,thiopental sodium,THIOPENTAL SODIUM,241.3,2.13,60.3,1.0,3.0,4.0,-1.0,8.0,,,,False,,True,6.007,15.04885993485342,3070,-0.9804304003395725,0.1504885993485342,0.0,1.0,0.5324652394614875,0.34006522565863684,False,False
CHEMBL1796998,-3.555,3,0.0,0.0,3.88,0,,AXL,t2_other,1,0,sulfur hexafluoride,SULFUR HEXAFLUORIDE,146.1,3.17,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,V08DA05,True,3.555,2.0188863562357535,3071,-2.1721513351571096,0.020188863562357537,0.0,1.0,0.8797731045932484,0.3400415111139303,False,False
CHEMBL1200351,-5.657,2,0.0,0.0,8.36,0,,GALNS,t2_other,1,0,sulfadiazine sodium,SULFADIAZINE SODIUM,249.3,1.45,100.0,1.0,5.0,3.0,-1.0,8.0,,,,False,,True,5.657,26.256527415143605,3064,-0.42684229493657294,0.26256527415143605,0.0,0.8,0.5,0.34002610966057445,False,False
CHEMBL1382627,-5.657,2,0.0,0.0,8.92,0,,GALNS,t2_other,1,0,"sulfadiazine, silver","SULFADIAZINE, SILVER",249.3,1.45,100.0,1.0,5.0,3.0,-1.0,8.0,,,,False,D06BA51;D06BA01,True,5.657,26.256527415143605,3064,-0.42684229493657294,0.26256527415143605,0.0,0.8,0.5,0.34002610966057445,False,False
CHEMBL1239,-4.171,3,0.0,0.0,14.14,0,,ITPKC,t2_other,1,0,benzyl benzoate,BENZYL BENZOATE,212.2,3.04,26.3,0.0,2.0,3.0,0.0,8.0,,,,False,P03AX01,True,4.171,16.247960848287114,3065,-0.9660617046441166,0.16247960848287113,0.0,1.0,0.5,0.3399918433931485,False,False
CHEMBL719,-6.193,2,0.0,0.0,93.59,0,,AXL,t2_other,1,0,mupirocin,MUPIROCIN,500.6,2.59,146.1,4.0,8.0,16.0,0.0,42.0,Launched,isoleucyl-tRNA synthetase inhibitor,impetigo,False,D06AX09;R01AX06,True,6.193,42.00586128296971,3071,-0.2005963123626332,0.4200586128296971,0.0,0.2,0.8797731045932484,0.3399894108208661,False,False
CHEMBL1515611,-5.22,2,0.0,0.0,5.68,0,,SERPINE1,t1_cns,1,0,bromisovalum,BROMISOVALUM,223.1,0.6,72.2,2.0,2.0,2.0,0.0,4.0,,,,False,N05CM03,True,5.22,26.243902439024392,3075,-0.6007565641415327,0.2624390243902439,0.0,0.8,0.5,0.3399756097560976,False,False
CHEMBL508102,-4.646,3,0.0,0.0,5.72,0,,ACVR1,t2_other,1,0,carbimazole,CARBIMAZOLE,186.2,1.56,36.2,0.0,3.0,1.0,0.0,6.0,Launched,antithyroid agent,hyperthyroidism,False,H03BB01,True,4.646,5.105691056910569,3075,-1.8616774451805014,0.05105691056910569,0.0,1.0,0.7969667318982387,0.3399677740123781,False,False
CHEMBL1201747,-4.158,3,0.0,0.0,33.52,0,,TNIK,t1_cns,1,0,alcaftadine,ALCAFTADINE,307.4,2.78,38.1,0.0,3.0,1.0,0.0,10.0,Launched,histamine receptor antagonist,allergic conjunctivitis,False,S01GX11,True,4.158,4.080966372837088,3063,-1.609504278007534,0.04080966372837089,0.0,1.0,0.8242056993121519,0.33995472038817115,False,False
CHEMBL1200678,-6.994,2,0.0,0.0,247.57,0,,GALNS,t2_other,1,0,atazanavir sulfate,ATAZANAVIR SULFATE,704.9,4.21,171.2,5.0,9.0,14.0,0.0,38.0,,,,False,,True,6.994,66.2369451697128,3064,0.3561769598171566,0.662369451697128,0.0,0.0,0.5,0.33994778067885123,False,False
CHEMBL1163,-6.994,2,0.0,0.0,227.76,0,,GALNS,t2_other,1,0,atazanavir,ATAZANAVIR,704.9,4.21,171.2,5.0,9.0,14.0,0.0,38.0,Launched,HIV protease inhibitor,human immunodeficiency virus (HIV-1),False,J05AE08,True,6.994,66.2369451697128,3064,0.3561769598171566,0.662369451697128,0.0,0.0,0.5,0.33994778067885123,False,False
CHEMBL424,-5.21,2,0.0,0.0,4.7,0,,GALNS,t2_other,1,0,salicylic acid,SALICYLIC ACID,138.1,1.09,57.5,2.0,2.0,1.0,0.0,6.0,,,,False,S01BC08;D01AE12,True,5.21,16.236945169712794,3064,-0.6886295850449627,0.16236945169712794,0.0,1.0,0.5,0.3399477806788512,False,False
CHEMBL448,-5.21,3,0.0,0.0,7.37,0,,GALNS,t1_cns,1,0,pentobarbital,PENTOBARBITAL,226.3,1.18,75.3,2.0,3.0,4.0,0.0,8.0,,,,False,N05CA01,True,5.21,16.236945169712794,3064,-0.6886295850449627,0.16236945169712794,0.0,1.0,0.5,0.3399477806788512,False,False
CHEMBL3183184,-5.364,3,0.0,0.0,20.78,0,,SERPINE1,t2_other,1,0,octinoxate,OCTINOXATE,290.4,4.47,35.5,0.0,3.0,9.0,0.0,20.0,Launched,,sunscreen lotion,False,D02BA02,True,5.364,31.21951219512195,3075,-0.44725112671906997,0.3121951219512195,0.0,0.7,0.5,0.33987804878048783,False,False
CHEMBL677,-5.748,2,0.0,0.0,9.41,0,,TNIK,t2_other,1,0,levonordefrin,LEVONORDEFRIN,183.2,0.48,86.7,4.0,4.0,2.0,0.0,12.0,Launched,vasodilator,hemorrhage,False,,True,5.748,24.06137773424747,3063,-0.590056420666367,0.2406137773424747,0.0,0.6,0.8242056993121519,0.33987636583381264,False,False
CHEMBL5095051,-4.915,2,0.0,0.0,14.15,0,,SERPINE1,t2_other,1,0,venlafaxine besylate,VENLAFAXINE BESYLATE,277.4,3.04,32.7,1.0,3.0,5.0,0.0,12.0,,,,False,,True,4.915,16.211382113821138,3075,-0.9258896086821647,0.16211382113821138,0.0,1.0,0.5,0.3398455284552846,False,False
CHEMBL637,-4.915,2,0.0,0.0,16.67,0,,SERPINE1,t1_cns,1,0,venlafaxine,VENLAFAXINE,277.4,3.04,32.7,1.0,3.0,5.0,0.0,12.0,Launched,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder,True,N06AX16,True,4.915,16.211382113821138,3075,-0.9258896086821647,0.16211382113821138,0.0,1.0,0.5,0.3398455284552846,False,False
CHEMBL1201066,-4.915,2,0.0,0.0,11.25,0,,SERPINE1,t2_other,1,0,venlafaxine hydrochloride,VENLAFAXINE HYDROCHLORIDE,277.4,3.04,32.7,1.0,3.0,5.0,0.0,12.0,,,,False,,True,4.915,16.211382113821138,3075,-0.9258896086821647,0.16211382113821138,0.0,1.0,0.5,0.3398455284552846,False,False
CHEMBL695,-4.642,3,0.0,0.0,3.55,0,,ACVR1,t1_cns,1,0,trimethadione,TRIMETHADIONE,143.1,0.37,46.6,0.0,3.0,0.0,0.0,0.0,Launched,oxazolidine antiepileptic,seizures,False,N03AC02,True,4.642,5.073170731707317,3075,-1.8642437887968333,0.050731707317073174,0.0,1.0,0.7969667318982387,0.3398376927115651,False,False
CHEMBL1201001,-3.455,2,0.0,0.0,9.69,0,,SLC2A1,t2_other,1,0,mechlorethamine hydrochloride,MECHLORETHAMINE HYDROCHLORIDE,156.1,1.4,3.2,0.0,1.0,4.0,0.0,8.0,,,,False,,True,3.455,0.6686236138290933,3066,-2.6388498739293107,0.006686236138290933,0.0,1.0,0.9141924959216966,0.3398033688435709,False,False
CHEMBL427,-3.455,2,0.0,0.0,5.58,0,,SLC2A1,t2_other,1,0,mechlorethamine,MECHLORETHAMINE,156.1,1.4,3.2,0.0,1.0,4.0,0.0,8.0,,,,False,L01AA05,True,3.455,0.6686236138290933,3066,-2.6388498739293107,0.006686236138290933,0.0,1.0,0.9141924959216966,0.3398033688435709,False,False
CHEMBL777,-5.867,3,0.0,0.0,9.31,0,,SLC2A1,t2_other,1,0,clavulanic acid,CLAVULANIC ACID,199.2,-1.1,87.1,2.0,4.0,2.0,0.0,8.0,,,,False,,True,5.867,10.665362035225048,3066,-1.2273875377196952,0.10665362035225048,0.0,0.8,0.9141924959216966,0.33979032252915475,False,False
CHEMBL4594300,-5.73,3,0.0,0.0,9.41,0,,SERPINE1,t2_other,1,0,fosdenopterin hydrobromide,FOSDENOPTERIN HYDROBROMIDE,363.2,-2.52,201.3,7.0,11.0,0.0,0.0,6.0,,,,False,,True,5.73,46.19512195121951,3075,-0.05709147327031045,0.46195121951219514,0.0,0.4,0.5,0.3397804878048781,False,False
CHEMBL2338675,-5.73,3,0.0,0.0,9.29,0,,SERPINE1,t2_other,1,0,fosdenopterin,FOSDENOPTERIN,363.2,-2.52,201.3,7.0,11.0,0.0,0.0,6.0,,,,False,A16AX19,True,5.73,46.19512195121951,3075,-0.05709147327031045,0.46195121951219514,0.0,0.4,0.5,0.3397804878048781,False,False
CHEMBL1643,-6.501,3,0.0,0.0,10.1,0,,VASH2,t2_other,1,0,ribavirin,RIBAVIRIN,244.2,-3.01,143.7,4.0,7.0,3.0,0.0,12.0,Launched,antiviral,hepatitis C,False,J05AP01,True,6.501,46.188925081433226,3070,-0.07015908057827965,0.46188925081433224,0.0,0.4,0.5,0.33975570032573293,False,False
CHEMBL1200877,-5.747,1,0.0,0.0,43.59,0,,TNIK,t2_other,1,0,flumethasone pivalate,FLUMETHASONE PIVALATE,494.6,3.44,100.9,2.0,6.0,3.0,0.0,14.0,,,,False,,True,5.747,24.028730003264773,3063,-0.5906975828407955,0.24028730003264773,0.0,0.6,0.8242056993121519,0.3397457749098819,False,False
CHEMBL1909283,-4.168,3,0.0,0.0,5.09,0,,ITPKC,t2_other,1,0,mebanazine,MEBANAZINE,136.2,1.21,38.0,2.0,2.0,2.0,0.0,6.0,,,,False,,True,4.168,16.182707993474715,3065,-0.9693346613471973,0.16182707993474715,0.0,1.0,0.5,0.3397308319738989,False,False
CHEMBL537,-4.635,2,0.0,0.0,3.87,0,,ACVR1,t2_other,1,0,hydroquinone,HYDROQUINONE,110.1,1.1,40.5,2.0,2.0,0.0,0.0,4.0,Launched,melanin inhibitor,dyschromia,False,D11AX11,True,4.635,5.040650406504065,3075,-1.8687348901254148,0.05040650406504065,0.0,1.0,0.7969667318982387,0.3397076114107521,False,False
CHEMBL857,-5.972,3,0.0,0.0,11.21,0,,ACVR1,t2_other,1,0,biotin,BIOTIN,244.3,0.8,78.4,3.0,3.0,5.0,0.0,12.0,Launched,vitamin B,,False,A11HA05,True,5.972,15.040650406504067,3075,-1.0109345363663824,0.15040650406504066,0.0,0.8,0.7969667318982387,0.3397076114107521,False,False
CHEMBL1945778,-5.208,1,0.0,0.0,12.83,0,,GALNS,t2_other,1,0,ioflupane,IOFLUPANE,431.3,3.76,29.5,0.0,3.0,5.0,0.0,12.0,,,,False,,True,5.208,16.17167101827676,3064,-0.6898008928306826,0.16171671018276762,0.0,1.0,0.5,0.3396866840731071,False,False
CHEMBL3989517,-5.208,1,0.0,0.0,13.29,0,,GALNS,t2_other,1,0,ioflupane i 123,IOFLUPANE I 123,427.3,3.76,29.5,0.0,3.0,5.0,0.0,12.0,,,,False,V09AB03,True,5.208,16.17167101827676,3064,-0.6898008928306826,0.16171671018276762,0.0,1.0,0.5,0.3396866840731071,False,False
CHEMBL2062262,-6.274,3,0.0,0.0,6.23,0,,ADRA2A,t2_other,1,0,metaraminol bitartrate,METARAMINOL BITARTRATE,167.2,0.77,66.5,3.0,3.0,2.0,0.0,10.0,,,,False,,True,6.274,19.951140065146582,3070,-0.7981661121749057,0.19951140065146583,0.0,0.9,0.5324652394614875,0.33967434617980946,False,False
CHEMBL1201319,-6.274,3,0.0,0.0,6.66,0,,ADRA2A,t1_cns,1,0,metaraminol,METARAMINOL,167.2,0.77,66.5,3.0,3.0,2.0,0.0,10.0,Launched,adrenergic receptor agonist,hypotension,False,C01CA09,True,6.274,19.951140065146582,3070,-0.7981661121749057,0.19951140065146583,0.0,0.9,0.5324652394614875,0.33967434617980946,False,False
CHEMBL1411979,-6.003,3,0.0,0.0,10.1,0,,ADRA2A,t1_cns,1,0,methapyrilene,METHAPYRILENE,261.4,2.71,19.4,0.0,4.0,6.0,0.0,12.0,Withdrawn,histamine receptor antagonist,,False,R06AC05,True,6.003,14.951140065146578,3070,-0.9831609514731252,0.1495114006514658,0.0,1.0,0.5324652394614875,0.33967434617980946,False,False
CHEMBL1255739,-6.003,3,0.0,0.0,9.83,0,,ADRA2A,t2_other,1,0,methapyrilene hydrochloride,METHAPYRILENE HYDROCHLORIDE,261.4,2.71,19.4,0.0,4.0,6.0,0.0,12.0,,,,False,,True,6.003,14.951140065146578,3070,-0.9831609514731252,0.1495114006514658,0.0,1.0,0.5324652394614875,0.33967434617980946,False,False
CHEMBL3187246,-6.003,3,0.0,0.0,16.2,0,,ADRA2A,t2_other,1,0,methapyrilene fumarate,METHAPYRILENE FUMARATE,261.4,2.71,19.4,0.0,4.0,6.0,0.0,12.0,,,,False,,True,6.003,14.951140065146578,3070,-0.9831609514731252,0.1495114006514658,0.0,1.0,0.5324652394614875,0.33967434617980946,False,False
CHEMBL225071,-7.71,3,0.0,0.0,60.38,0,,ADRA2A,t2_other,1,0,raltitrexed,RALTITREXED,458.5,1.98,152.7,4.0,7.0,9.0,0.0,22.0,Launched,thymidylate synthase inhibitor,mesothelioma,False,L01BA03,True,7.71,54.951140065146575,3070,0.18210174477064134,0.5495114006514658,0.0,0.2,0.5324652394614875,0.3396743461798094,False,False
CHEMBL345714,-5.146,3,0.0,0.0,5.28,0,,TNIK,t2_other,1,0,acipimox,ACIPIMOX,154.1,-0.28,77.1,1.0,3.0,1.0,0.0,4.0,Launched,cholesterol inhibitor,hyperlipidemia,False,C10AD06,True,5.146,14.005876591576886,3063,-0.9760360496722681,0.14005876591576885,0.0,0.8,0.8242056993121519,0.33965436126313037,False,False
CHEMBL1617,-5.959,2,0.0,0.0,207.56,0,,SERPINE1,t2_other,1,0,rifaximin,RIFAXIMIN,785.9,6.16,198.4,5.0,12.0,2.0,0.0,40.0,Launched,RNA synthesis inhibitor,diarrhea|irritable bowel syndrome|hepatic encephalopathy (HE),False,D06AX11;A07AA11,True,5.959,56.16260162601626,3075,0.18702481263068815,0.5616260162601626,0.0,0.2,0.5,0.3396504065040651,False,False
CHEMBL1200895,-4.454,2,0.0,0.0,5.83,0,,AXL,t2_other,1,0,phenelzine sulfate,PHENELZINE SULFATE,136.2,0.69,38.0,2.0,2.0,3.0,0.0,8.0,,,,False,,True,4.454,6.919570172582221,3071,-1.5002681033556562,0.0691957017258222,0.0,0.9,0.8797731045932484,0.3396442463793161,False,False
CHEMBL1201761,-4.141,3,0.0,0.0,63.78,0,,TNIK,t2_other,1,0,besifloxacin hydrochloride,BESIFLOXACIN HYDROCHLORIDE,393.8,3.14,88.6,2.0,4.0,3.0,0.0,22.0,,,,False,,True,4.141,3.9993470453803464,3063,-1.620404034972817,0.03999347045380346,0.0,1.0,0.8242056993121519,0.33962824307834416,False,False
CHEMBL1201760,-4.141,3,0.0,0.0,64.1,0,,TNIK,t2_other,1,0,besifloxacin,BESIFLOXACIN,393.8,3.14,88.6,2.0,4.0,3.0,0.0,22.0,Launched,bacterial DNA gyrase inhibitor,conjunctivitis,False,S01AE08,True,4.141,3.9993470453803464,3063,-1.620404034972817,0.03999347045380346,0.0,1.0,0.8242056993121519,0.33962824307834416,False,False
CHEMBL4298137,-5.744,3,0.0,0.0,11.23,0,,TNIK,t2_other,1,0,durlobactam,DURLOBACTAM,277.3,-1.36,130.2,2.0,5.0,3.0,0.0,8.0,,,,False,,True,5.744,23.996082272282077,3063,-0.5926210693640809,0.23996082272282077,0.0,0.6,0.8242056993121519,0.3396151839859511,False,False
CHEMBL1697686,-4.166,2,0.0,0.0,10.17,0,,ITPKC,t2_other,1,0,cloforex,CLOFOREX,255.7,3.41,38.3,1.0,2.0,4.0,0.0,10.0,,,,False,,True,4.166,16.150081566068515,3065,-0.971516632482584,0.16150081566068514,0.0,1.0,0.5,0.3396003262642741,False,False
CHEMBL87992,-4.683,3,0.0,0.0,30.89,0,,MAPK14,t2_other,1,0,eslicarbazepine acetate,ESLICARBAZEPINE ACETATE,296.3,3.06,72.6,1.0,3.0,1.0,0.0,14.0,,,,False,,True,4.683,5.704041720990873,3068,-1.5945973954434338,0.05704041720990873,0.0,1.0,0.778536615334207,0.33959665918409454,False,False
CHEMBL2105420,-6.605,2,0.0,0.0,9.02,0,,SLC2A1,t2_other,1,0,taurolidine,TAUROLIDINE,284.4,-2.67,98.8,2.0,6.0,2.0,0.0,4.0,Launched,apoptosis stimulant,catheter-related bloodstream infection,False,B05CA05,True,6.605,20.613176777560337,3066,-0.7955221960436187,0.20613176777560338,0.0,0.6,0.9141924959216966,0.3395815814984958,False,False
CHEMBL1626223,-5.387,2,0.0,0.0,7.05,0,,VASH2,t1_cns,1,0,pyrantel,PYRANTEL,206.3,2.5,15.6,0.0,3.0,2.0,0.0,4.0,Launched,acetylcholine receptor agonist|nicotinic receptor agonist,gastrointestinal roundworms,False,P02CC01,True,5.387,16.140065146579804,3070,-0.9980043887975006,0.16140065146579805,0.0,1.0,0.5,0.3395602605863192,False,False
CHEMBL2107175,-4.97,3,0.0,0.0,31.79,0,,ITPKC,t2_other,1,0,ranelic acid,RANELIC ACID,342.3,-0.08,176.2,4.0,7.0,8.0,0.0,24.0,,,,False,,True,4.97,46.133768352365415,3065,-0.09436423605700771,0.4613376835236542,0.0,0.4,0.5,0.3395350734094617,False,False
CHEMBL1515611,-5.141,3,0.0,0.0,4.93,0,,TNIK,t1_cns,1,0,bromisovalum,BROMISOVALUM,223.1,0.6,72.2,2.0,2.0,2.0,0.0,4.0,,,,False,N05CM03,True,5.141,13.973228860594189,3063,-0.9792418605444101,0.1397322886059419,0.0,0.8,0.8242056993121519,0.33952377033919956,False,False
CHEMBL1341,-3.518,2,0.0,0.0,7.79,0,,AXL,t1_cns,1,0,methoxyflurane,METHOXYFLURANE,165.0,2.03,9.2,0.0,1.0,2.0,0.0,4.0,Launched,membrane permeability inhibitor,general anaesthetic,False,N02BG09,True,3.518,1.8886356235753827,3071,-2.1998039264548335,0.018886356235753826,0.0,1.0,0.8797731045932484,0.3395205081832888,False,False
CHEMBL361497,-5.21,1,0.0,0.0,32.38,0,,SERPINE1,t2_other,1,0,artesunate,ARTESUNATE,384.4,2.6,100.5,1.0,7.0,4.0,0.0,16.0,Launched,DNA synthesis inhibitor,malaria,False,P01BE03,True,5.21,26.130081300813007,3075,-0.6114166639625368,0.2613008130081301,0.0,0.8,0.5,0.3395203252032521,False,False
CHEMBL1201172,-5.438,3,0.0,0.0,15.98,0,,AXL,t2_other,1,0,iodamide meglumine,IODAMIDE MEGLUMINE,627.9,2.79,95.5,3.0,3.0,4.0,0.0,10.0,,,,False,,True,5.438,21.882123086942364,3071,-0.7648586483026748,0.21882123086942365,0.0,0.6,0.8797731045932484,0.3394944580367567,False,False
CHEMBL1201239,-5.438,3,0.0,0.0,14.93,0,,AXL,t2_other,1,0,iodamide,IODAMIDE,627.9,2.79,95.5,3.0,3.0,4.0,0.0,10.0,,,,False,V08AA03,True,5.438,21.882123086942364,3071,-0.7648586483026748,0.21882123086942365,0.0,0.6,0.8797731045932484,0.3394944580367567,False,False
CHEMBL2103929,-6.989,3,0.0,0.0,98.41,0,,GALNS,t2_other,1,0,lymecycline,LYMECYCLINE,602.6,-0.45,243.0,9.0,12.0,10.0,0.0,34.0,Launched,bacterial 50S ribosomal subunit inhibitor,acne vulgaris (AV),False,J01AA04,True,6.989,66.12271540469973,3064,0.353248690352857,0.6612271540469973,0.0,0.0,0.5,0.33949086161879893,False,False
CHEMBL203266,-5.206,3,0.0,0.0,9.8,0,,GALNS,t2_other,1,0,trimetazidine,TRIMETAZIDINE,266.3,1.12,43.0,1.0,5.0,5.0,0.0,10.0,Launched,3-ketoacyl CoA thiolase inhibitor,angina pectoris,False,C01EB15,True,5.206,16.10639686684073,3064,-0.6909722006164023,0.1610639686684073,0.0,1.0,0.5,0.33942558746736295,False,False
CHEMBL3561076,-5.206,3,0.0,0.0,10.42,0,,GALNS,t2_other,1,0,trimetazidine dihydrochloride,TRIMETAZIDINE DIHYDROCHLORIDE,266.3,1.12,43.0,1.0,5.0,5.0,0.0,10.0,,,,False,,True,5.206,16.10639686684073,3064,-0.6909722006164023,0.1610639686684073,0.0,1.0,0.5,0.33942558746736295,False,False
CHEMBL1168,-6.936,2,0.0,0.0,39.38,0,,ADRA2A,t2_other,1,0,ramipril,RAMIPRIL,416.5,2.38,95.9,2.0,5.0,9.0,0.0,24.0,Launched,angiotensin converting enzyme inhibitor,hypertension,False,C09AA05,True,6.936,34.88599348534202,3070,-0.34625989957187503,0.3488599348534202,0.0,0.6,0.5324652394614875,0.3394137598605912,False,False
CHEMBL1201117,-5.062,3,0.0,0.0,16.35,0,,AXL,t2_other,1,0,methocarbamol,METHOCARBAMOL,241.2,0.53,91.0,2.0,5.0,6.0,0.0,16.0,Launched,muscle relaxant,muscle relaxant,False,M03BA53;M03BA03;M03BA73,True,5.062,14.360143275805925,3071,-1.0458687652741387,0.14360143275805926,0.0,0.75,0.8797731045932484,0.33940653879221094,False,False
CHEMBL1200455,-5.433,2,0.0,0.0,96.71,0,,ITPKC,t2_other,1,0,iohexol,IOHEXOL,821.1,-1.63,199.9,8.0,9.0,12.0,0.0,38.0,Launched,radiopaque medium,contrast agent,False,V08AB02,True,5.433,66.10114192495922,3065,0.4107620817850846,0.6610114192495922,0.0,0.0,0.5,0.3394045676998369,False,False
CHEMBL548,-5.849,2,0.0,0.0,33.04,0,,MAPK14,t2_other,1,0,dinoprostone,DINOPROSTONE,352.5,3.25,94.8,3.0,4.0,12.0,0.0,30.0,Withdrawn,prostanoid receptor agonist,,False,G02AD02,True,5.849,25.651890482398958,3068,-0.6161690148556037,0.2565189048239896,0.0,0.6,0.778536615334207,0.3393880542297269,False,False
CHEMBL925,-4.878,2,0.0,0.0,3.15,0,,AXL,t2_other,1,0,tyrosine,TYROSINE,181.2,0.35,83.5,3.0,3.0,3.0,0.0,12.0,,,,False,,True,4.878,11.85281667209378,3071,-1.1833843544303875,0.1185281667209378,0.0,0.8,0.8797731045932484,0.3393772323773624,False,False
CHEMBL1315867,-5.655,3,0.0,0.0,11.11,0,,GALNS,t2_other,1,0,terbutaline sulfate,TERBUTALINE SULFATE,225.3,1.52,72.7,4.0,4.0,3.0,0.0,14.0,,,,False,,True,5.655,26.093342036553523,3064,-0.42801360272229266,0.26093342036553524,0.0,0.8,0.5,0.33937336814621416,False,False
CHEMBL1760,-5.655,3,0.0,0.0,15.82,0,,GALNS,t1_cns,1,0,terbutaline,TERBUTALINE,225.3,1.52,72.7,4.0,4.0,3.0,0.0,14.0,Launched,adrenergic receptor agonist,bronchospasm|bronchitis|emphysema,False,R03CC53;R03AC03;R03CC03,True,5.655,26.093342036553523,3064,-0.42801360272229266,0.26093342036553524,0.0,0.8,0.5,0.33937336814621416,False,False
